time	EMPTY_DRIVE	PICKUP	OCCUPIED_DRIVE	DROPOFF	STAY	UNPLANNED
08:10	6.0	6.0	11.0	2.0	0.0	4.0
08:15	3.0	6.0	13.0	3.0	0.0	4.0
08:20	9.0	3.0	10.0	3.0	0.0	1.0
08:25	9.0	6.0	6.0	1.0	3.0	0.0
08:30	4.0	4.0	15.0	1.0	1.0	1.0
08:35	5.0	4.0	14.0	2.0	0.0	7.0
08:40	4.0	6.0	12.0	3.0	0.0	10.0
08:45	8.0	3.0	11.0	3.0	0.0	13.0
08:50	6.0	4.0	11.0	4.0	0.0	17.0
08:55	3.0	5.0	16.0	1.0	0.0	19.0
09:00	7.0	2.0	14.0	2.0	0.0	20.0
09:05	6.0	5.0	11.0	3.0	0.0	20.0
09:10	7.0	8.0	9.0	1.0	0.0	25.0
09:15	0.0	4.0	16.0	5.0	0.0	36.0
09:20	4.0	9.0	11.0	1.0	0.0	36.0
09:25	7.0	1.0	14.0	3.0	0.0	42.0
09:30	3.0	4.0	15.0	3.0	0.0	37.0
09:35	7.0	2.0	14.0	2.0	0.0	39.0
09:40	3.0	5.0	12.0	5.0	0.0	42.0
09:45	2.0	10.0	10.0	3.0	0.0	42.0
09:50	4.0	5.0	13.0	3.0	0.0	43.0
09:55	6.0	4.0	12.0	3.0	0.0	49.0
10:00	3.0	4.0	16.0	2.0	0.0	55.0
10:05	3.0	4.0	13.0	5.0	0.0	56.0
10:10	2.0	5.0	15.0	3.0	0.0	57.0
10:15	2.0	3.0	17.0	3.0	0.0	63.0
10:20	4.0	5.0	13.0	3.0	0.0	65.0
10:25	2.0	5.0	14.0	4.0	0.0	71.0
10:30	3.0	4.0	18.0	0.0	0.0	69.0
10:35	5.0	4.0	13.0	3.0	0.0	69.0
10:40	4.0	3.0	15.0	3.0	0.0	70.0
10:45	4.0	5.0	15.0	1.0	0.0	66.0
10:50	3.0	6.0	15.0	1.0	0.0	66.0
10:55	9.0	3.0	10.0	3.0	0.0	64.0
11:00	2.0	6.0	15.0	2.0	0.0	64.0
11:05	4.0	6.0	13.0	2.0	0.0	61.0
11:10	6.0	7.0	11.0	1.0	0.0	58.0
11:15	3.0	1.0	18.0	3.0	0.0	53.0
11:20	3.0	5.0	12.0	5.0	0.0	46.0
11:25	7.0	1.0	14.0	3.0	0.0	46.0
11:30	5.0	10.0	9.0	1.0	0.0	39.0
11:35	5.0	6.0	10.0	4.0	0.0	42.0
11:40	2.0	7.0	16.0	0.0	0.0	38.0
11:45	5.0	6.0	7.0	7.0	0.0	31.0
11:50	9.0	4.0	10.0	2.0	0.0	29.0
11:55	2.0	3.0	18.0	2.0	0.0	29.0
12:00	5.0	5.0	10.0	5.0	0.0	32.0
12:05	9.0	3.0	13.0	0.0	0.0	24.0
12:10	7.0	3.0	14.0	1.0	0.0	22.0
12:15	10.0	3.0	9.0	3.0	0.0	14.0
12:20	7.0	2.0	14.0	2.0	0.0	10.0
12:25	12.0	2.0	8.0	3.0	0.0	3.0
12:30	10.0	7.0	7.0	1.0	0.0	0.0
12:35	9.0	2.0	11.0	3.0	0.0	0.0
12:40	4.0	3.0	11.0	2.0	5.0	0.0
12:45	1.0	2.0	7.0	1.0	14.0	1.0
12:50	3.0	3.0	6.0	0.0	13.0	0.0
12:55	2.0	3.0	7.0	2.0	11.0	0.0
13:00	1.0	1.0	8.0	2.0	13.0	0.0
13:05	1.0	2.0	5.0	1.0	16.0	0.0
13:10	1.0	4.0	6.0	1.0	13.0	0.0
13:15	1.0	0.0	4.0	1.0	19.0	0.0
13:20	1.0	2.0	3.0	0.0	19.0	1.0
13:25	1.0	0.0	4.0	1.0	19.0	0.0
13:30	3.0	2.0	4.0	0.0	16.0	1.0
13:35	0.0	5.0	8.0	2.0	10.0	1.0
13:40	1.0	3.0	3.0	2.0	16.0	0.0
13:45	1.0	4.0	3.0	0.0	17.0	0.0
13:50	1.0	0.0	5.0	0.0	19.0	0.0
13:55	0.0	1.0	1.0	1.0	22.0	0.0
14:00	2.0	2.0	1.0	0.0	20.0	0.0
14:05	6.0	3.0	5.0	0.0	11.0	0.0
14:10	4.0	4.0	8.0	1.0	8.0	0.0
14:15	1.0	2.0	11.0	0.0	11.0	0.0
14:20	6.0	3.0	7.0	3.0	6.0	0.0
14:25	4.0	5.0	8.0	2.0	6.0	0.0
14:30	9.0	1.0	13.0	0.0	2.0	0.0
14:35	10.0	4.0	7.0	1.0	3.0	1.0
14:40	2.0	4.0	13.0	0.0	6.0	0.0
14:45	7.0	4.0	8.0	1.0	5.0	1.0
